product_id,name,brand,category,size,price,ingredients,source,date_collected
P726,Conditioner Biotin Hairfall Control 135ml,DOVE,Conditioner,135ml,25.5,"Water, Cetearyl Alcohol, Behentrimonium Chloride, Glycerin, Dimethicone, Dipropylene Glycol, Perfume, Citric Acid, Amodimethicone, Sodium Benzoate, Sodium Gluconate, Sodium Citrate, Disodium EDTA, Lactic Acid, PEG-7 Propylheptyl Ether, Phenoxyethanol, Cetrimonium Chloride, Urea, Disodium Phosphate, Biotin, Zinc Sulfate Heptahydrate, Ceramide NG, Sodium Sulfate, Sodium Chloride, Hydrolyzed Yeast Protein, Potassium Sorbate, CI 15985, CI 19140",https://www.watsons.co.id/id/dove-conditioner-biotin-hairfall-control-135ml/p/BP_64322,4/17/2026
P727,Lavojoy So So So Smooth Conditioner 300ml,LAVOJOY,Conditioner,300ml,71.9,"1. Amino Acid 2. Hyaluronic Acid 3. Olive Oil Fresh Floral Fragrance - Berry Fragrance Top Notes: Orange Citrus Lemon Middle Notes: Mimosa, Jasmine, Ylang Ylang Base Notes: Tonka Beans, Patchouli, Myrrh, Vetiver Origin Indonesia Commodity Specifications BPOM : NA11231000223 Product Usage Tuangkan kondisioner dalam jumlah yang sesuai ke telapak tangan, lalu aplikasikan merata dari tengah hingga ujung rambut. Biarkan selama beberapa menit, bilas hingga bersih dengan air. Ingredients Water, Cetearyl Alcohol, Glycerin, Dimethicone, Behentrimonium Chloride, Bis-Aminopropyl Dimethicone, Phenoxyethanol, Isopropyl Alcohol, Aroma, Chlorphenesin, Hydroxyethylcellulose, Dimethiconol, Acrylamidopropyltrimonium Chloride / Acrylamide Copolymer, Disodium EDTA, Citric Acid, Limnanthes Alba (Meadowfoam) Seed Oil, Simsmondsia Chinensis (Jojoba) Seed Oil, Squalane, Olea Europaea (Olive) Fruit Oil, Polysorbate 60, Disodium Phosphate, Sodium Hyaluronate, Sodium Phosphate.",https://www.watsons.co.id/id/lavojoy-lavojoy-so-so-so-smooth-conditioner-300ml/p/BP_39935,4/17/2026
P728,PRO-V Conditioner Hair Fall Control 290ml - Perawatan Rambut Rontok,PANTENE,Conditioner,290ml,35.5,"Water, Glycerin, Stearyl Alcohol, Befientrimonium Methosulfate, Bis-aminopropyl Dimethicone, Cetyl Alcohol,Fragrance, Dicetyldimonium Chloride, Isopropyl Alcohol, Benzyl Alcohol, Propylene Glycol, Disodium Edta, Histidine, Citric Acid, Panthenol Panthe",https://www.watsons.co.id/id/pantene-pro-v-conditioner-hair-fall-control-290ml-perawatan-rambut-rontok/p/BP_70224,4/17/2026
P729,L'Oreal Elseve Fall Resist 3x Anti-Hairfall Conditioner Scalp + Hair 265ml,L'OREAL,Conditioner,265ml,91.5,,https://www.watsons.co.id/id/l-oreal-l-oreal-elseve-fall-resist-3x-anti-hairfall-conditioner-scalp-hair-265ml/p/BP_48374,4/17/2026
P730,Coffee Anti-Hair Fall Conditioner 490ml,NATURALS BY WATSONS,Conditioner,490ml,57.9,,https://www.watsons.co.id/id/naturals-by-watsons-coffee-anti-hair-fall-conditioner-490ml/p/BP_49904,4/17/2026
P731,Tsubaki Premium Moist & Repair Conditioner 450ml,TSUBAKI,Conditioner,450ml,94,"AQUA, STEARYL ALCOHOL, ISOPENTYLDIOL, BEHENTRIMONIUM CHLORIDE, GLYCERIN, DIMETHICONE, CETYL ALCOHOL, ISOPROPYL ALCOHOL, FRAGRANCE, DIPROPYLENE GLYCOL, ISOPROPYL MYRISTATE, AMINOPROPYL DIMETHICONE, PEG-2 LAURATE, SODIUM BENZOATE, PHENOXYETHANOL, SODIUM METHYLTAURATE, SALICYLIC ACID, C13-16 ISOPARAFFIN, POLYSILICONE-13, STEARTRIMONIUM CHLORIDE, LAURTRIMONIUM CHLORIDE, C10-13 ISOPARAFFIN, DISODIUM EDTA, SQUALANE, CAMELLIA JAPONICA SEED OIL, CETRIMONIUM CHLORIDE, BUTYLENE GLYCOL, SODIUM DILAURAMIDOGLUTAMIDE LYSINE, AMODIMETHICONE, PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE, PHYTOSTERYL MACADAMIATE, PPG-2-DECETH-12, GLYCINE SOJA (SOYBEAN) SEED EXTRACT, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, LACTIC ACID, SODIUM ACETYLATED HYALURONATE, TOCOPHEROL.",https://www.watsons.co.id/id/tsubaki-tsubaki-premium-moist-repair-conditioner-450ml/p/BP_45145,4/17/2026
P732,Hair Strengthening Keratin Conditione 200ml,WATSONS,Conditioner,200ml,27.9,"Keratin, Panthenol (Pro-Vitamin B5), Olive Oil, Ginseng Extract, dan Vitamin Complex.",https://www.watsons.co.id/id/watsons-hair-strengthening-keratin-conditione-200ml/p/BP_67919,4/17/2026
P733,Serasoft Conditioner Hair Fall 170ml,SERASOFT,Conditioner,170ml,18.5,"Water, Cetearyl Alcohol, Behentrimonium Chloride, Dipropylene Glycol, Glycerin, Perfume, Dimethicone, Gluconolactone, Trehalose, Helianthus Annuus (Sunflower) Seed Oil, C10-40 Isoalkylamidopropylethyldimonium Ethosulfate, Sodium Sulfate, Tocopheryl Acetate, Argania Spinosa Kernel Oil, Cocos Nucifera (Coconut) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Mineral Oil, Amodimethicone, Disodium EDTA, Phenoxyethanol, Cetrimonium Chloride, PEG-7 Propylheptyl Ether, Magnesium Nitrate, Cyclotetrasiloxane, Methylchloroisothiazolinone, Magnesium Chloride, Methylarachidic Acid, Methylisothiazolinone, Sodium Chloride, Acetic Acid",https://www.watsons.co.id/id/serasoft-serasoft-conditioner-hair-fall-170ml/p/BP_73395,4/17/2026
P734,Tsubaki Premium Ex Hair Fall Care & Repair Conditioner 450ml,TSUBAKI,Conditioner,450ml,179.9,"AQUA, STEARYL ALCOHOL, ISOPENTYLDIOL, BEHENTRIMONIUM CHLORIDE, GLYCERIN, DIMETHICONE, SORBITOL, CETYL ALCOHOL, DIPROPYLENE GLYCOL, ISOPROPYL ALCOHOL, FRAGRANCE, AMINOPROPYL DIMETHICONE, ISOPROPYL MYRISTATE, SODIUM METHYLTAURATE, PEG-2 LAURATE, SALICYLIC ACID, SODIUM BENZOATE, PHENOXYETHANOL, C13-16 ISOPARAFFIN, POLYSILICONE-13, STEARTRIMONIUM CHLORIDE, LAURTRIMONIUM CHLORIDE, C10-13 ISOPARAFFIN, SQUALANE, DISODIUM EDTA, CAMELLIA JAPONICA SEED OIL, BUTYLENE GLYCOL, CETRIMONIUM CHLORIDE, SODIUM DILAURAMIDOGLUTAMIDE LYSINE, AMODIMETHICONE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, PHYTOSTERYL MACADAMIATE, PPG-2-DECETH-12, CITRUS UNSHIU PEEL EXTRACT, EUCHEUMA SERRA/GRATELOUPIA SPARSA/SACCHARINA ANGUSTATA/ULVA LINZA/UNDARIA PINNATIFIDA EXTRACT, LACTIC ACID, SACCHARINA ANGUSTATA/UNDARIA PINNATIFIDA EXTRACT, TOCOPHEROL, PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE.?",https://www.watsons.co.id/id/tsubaki-tsubaki-premium-ex-hair-fall-care-repair-conditioner-450ml/p/BP_44344,4/17/2026
P735,Argan Repairing Conditioner 490ml,NATURALS BY WATSONS,Conditioner,490ml,57.9,,https://www.watsons.co.id/id/naturals-by-watsons-argan-repairing-conditioner-490ml/p/BP_49594,4/17/2026
P736,Collagen Repair Conditioner 250ml,CBD,Conditioner,250ml,44.9,,https://www.watsons.co.id/id/cbd-collagen-repair-conditioner-250ml/p/BP_48337,4/17/2026
P737,Aloe Vera Conditioner 100ml,NATURALS BY WATSONS,Conditioner,100ml,18.9,,https://www.watsons.co.id/id/naturals-by-watsons-aloe-vera-conditioner-100ml/p/BP_48138,4/17/2026
P738,Conditioner Anti Kusut Miracles Collagen Repair Pro-V 150ml,PANTENE,Conditioner,150ml,28.5,"AQUA, STEARYL ALCOHOL, ISOPENTYLDIOL, BEHENTRIMONIUM CHLORIDE, GLYCERIN, DIMETHICONE, SORBITOL, CETYL ALCOHOL, DIPROPYLENE GLYCOL, ISOPROPYL ALCOHOL, FRAGRANCE, ISOPROPYL MYRISTATE, AMINOPROPYL DIMETHICONE, SODIUM METHYLTAURATE, PEG-2 LAURATE, SALICYLIC ACID, SODIUM BENZOATE, PHENOXYETHANOL, HYDROXYETHYL UREA, C13-16 ISOPARAFFIN, POLYSILICONE-13, STEARTRIMONIUM CHLORIDE, LAURTRIMONIUM CHLORIDE, C10-13 ISOPARAFFIN, LACTIC ACID, SQUALANE, DISODIUM EDTA, CAMELLIA JAPONICA SEED OIL, BUTYLENE GLYCOL, AMMONIUM LACTATE, CETRIMONIUM CHLORIDE, ALCOHOL, SODIUM DILAURAMIDOGLUTAMIDE LYSINE, AMODIMETHICONE, PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE, PHYTOSTERYL MACADAMIATE, PPG-2-DECETH-12, ROYAL JELLY EXTRACT, GLYCINE SOJA (SOYBEAN) SEED EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, SODIUM ACETYLATED HYALURONATE, TOCOPHEROL, HYDROLYZED CONCHIOLIN PROTEIN.",https://www.watsons.co.id/id/pantene-conditioner-anti-kusut-miracles-collagen-repair-pro-v-150ml/p/BP_25751,4/17/2026
P739,Rosemary Conditioner 490ml,NATURALS BY WATSONS,Conditioner,490ml,57.9,"AQUA, CETEARYL ALCOHOL, GLYCERIN, PHENOXYETHANOL, BEHENTRIMONIUM METHOSULFATE, BUTYROSPERMUM PARKII (SHEA) BUTTER, CETYL ALCOHOL, PROPYLENE GLYCOL, CETRIMONIUM CHLORIDE, PARFUM, HYDROXYETHYLCELLULOSE, CHLORPHENESIN, MENTHOL, CLIMBAZOLE, CITRIC ACID, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, SODIUM ACETATE, MENTHA PIPERITA (PEPPERMINT) OIL, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF OIL*, PROPANEDIOL, ARGININE, LACTIC ACID, GLYCINE SOJA (SOYBEAN) GERM EXTRACT, TRITICUM VULGARE (WHEAT) GERM EXTRACT, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT*, GLUCONOLACTONE, SCUTELLARIA BAICALENSIS (CHINESE SKULLCAP) ROOT EXTRACT, SODIUM BENZOATE, POTASSIUM SORBATE, ETHYLHEXYLGLYCERIN, COPPER TRIPEPTIDE-1, CALCIUM GLUCONATE, *INGREDIENTS FROM CERTIFIED ORGANIC AGRICULTURE",https://www.watsons.co.id/id/naturals-by-watsons-rosemary-conditioner-490ml/p/BP_59971,4/17/2026
P740,Bonvie Arkeratin Condimask 100 Ml,BONVIE,Conditioner,100 Ml,66.5,,https://www.watsons.co.id/id/bonvie-bonvie-arkeratin-condimask-100-ml/p/BP_35203,4/17/2026
P741,Olive Deep Moisturising Conditioner 490ml,NATURALS BY WATSONS,Conditioner,490ml,57.9,,https://www.watsons.co.id/id/naturals-by-watsons-olive-deep-moisturising-conditioner-490ml/p/BP_48143,4/17/2026
P742,L'Oreal Paris Extraordinary Oil Conditioner Sleek 440ml,L'OREAL,Conditioner,440ml,279.9,"AQUA / WATER, CETEARYL ALCOHOL, AMODIMETHICONE, BEHENTRIMONIUM CHLORIDE, CETYL ESTERS, CI 77891 / TITANIUM DIOXIDE, CI 77491 / IRON OXIDES, CI 15985 / YELLOW 6, CI 19140 / YELLOW 5, MICA, TOCOPHERYL ACETATE, CEDRUS ATLANTICA BARK OIL, PHENOXYETHANOL, ETHYLHEXYL SALICYLATE, TRIDECETH-6, CHLORHEXIDINE DIHYDROCHLORIDE, LIMONENE, LINALOOL, ISOPROPYL ALCOHOL, 2-OLEAMIDO-1,3-OCTADECANEDIOL, CARAMEL, CETRIMONIUM CHLORIDE, COUMARIN, LAVANDULA ANGUSTIFOLIA OIL / LAVENDER OIL, HEXYL CINNAMAL, PARFUM / FRAGRANCE",https://www.watsons.co.id/id/l-oreal-l-oreal-paris-extraordinary-oil-conditioner-sleek-440ml/p/BP_24385,4/17/2026
P743,SELSUN COND NOURISHING 100GR,SELSUN,Conditioner,100GR,26.5,,https://www.watsons.co.id/id/selsun-selsun-cond-nourishing-100gr/p/BP_70344,4/17/2026
P744,Conditioner Miracles Collagen Repair Daily Hair Supplement for Damage Care 70ml,PANTENE,Conditioner,70ml,18,"AQUA, STEARYL ALCOHOL, ISOPENTYLDIOL, BEHENTRIMONIUM CHLORIDE, GLYCERIN, DIMETHICONE, SORBITOL, CETYL ALCOHOL, DIPROPYLENE GLYCOL, ISOPROPYL ALCOHOL, FRAGRANCE, ISOPROPYL MYRISTATE, AMINOPROPYL DIMETHICONE, SODIUM METHYLTAURATE, PEG-2 LAURATE, SALICYLIC ACID, SODIUM BENZOATE, PHENOXYETHANOL, HYDROXYETHYL UREA, C13-16 ISOPARAFFIN, POLYSILICONE-13, STEARTRIMONIUM CHLORIDE, LAURTRIMONIUM CHLORIDE, C10-13 ISOPARAFFIN, LACTIC ACID, SQUALANE, DISODIUM EDTA, CAMELLIA JAPONICA SEED OIL, BUTYLENE GLYCOL, AMMONIUM LACTATE, CETRIMONIUM CHLORIDE, ALCOHOL, SODIUM DILAURAMIDOGLUTAMIDE LYSINE, AMODIMETHICONE, PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE, PHYTOSTERYL MACADAMIATE, PPG-2-DECETH-12, ROYAL JELLY EXTRACT, GLYCINE SOJA (SOYBEAN) SEED EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, SODIUM ACETYLATED HYALURONATE, TOCOPHEROL, HYDROLYZED CONCHIOLIN PROTEIN.",https://www.watsons.co.id/id/pantene-conditioner-miracles-collagen-repair-daily-hair-supplement-for-damage-care-70ml/p/BP_25754,4/17/2026
P745,CBD Keratin Pro Daily Conditioner 250ml,CBD,Conditioner,250ml,47.9,"Aqua, Cetearyl Alcohol, Glycerin, Dimethicone, Behentrimonium Chloride, Glyceryl Stearate, Perfume, Hydroxypropyl Starch Phosphate, Phenoxyethanol, Cetrimonium Chloride, PEG-100 Stearate, Isopropanol, Sodium Metabisulfite, BHT, Disodium EDTA, Panthenol, Aminomethyl Propanol, Hydrolyzed Keratin, Citric Acid",https://www.watsons.co.id/id/cbd-cbd-keratin-pro-daily-conditioner-250ml/p/BP_35458,4/17/2026
P746,Wardah Nutri Shine Conditioner 170ml,WARDAH,Conditioner,170ml,27.5,,https://www.watsons.co.id/id/wardah-wardah-nutri-shine-conditioner-170ml/p/BP_14647,4/17/2026
P747,Lavender Balancing Conditioner 490ml,NATURALS BY WATSONS,Conditioner,490ml,57.9,,https://www.watsons.co.id/id/naturals-by-watsons-lavender-balancing-conditioner-490ml/p/BP_48142,4/17/2026
P748,Clean White Strawberry and Sweet Mint Hair Conditioner 400ml,HERBAL ESSENCES,Conditioner,400ml,93,"Water/eau, Stearyl Alcohol, Cetyl Alcohol, Stearamidopropyl Dimethylamine, Fragrance/parfum, Benzyl Alcohol, Dicetyldimonium Chloride, Glutamic Acid, Disodium Edta, Bis-aminopropyl Dimethicone, Citric Acid, Histidine, Aloe Barbadensis Leaf Juice, Fragaria Chiloensis (Strawberry) Fruit Extract, Menthol, Mentha Piperita (Peppermint) Oil, Mentha Arvensis Leaf Oil, Methylchloroisothiazolinone, Methylisothiazolinone, Ecklonia Radiata Extract.",https://www.watsons.co.id/id/herbal-essences-clean-white-strawberry-and-sweet-mint-hair-conditioner-400ml/p/BP_15140,4/17/2026
P749,Bio+Peptide Complex Conditiener 250ml,CBD,Conditioner,250ml,44.9,,https://www.watsons.co.id/id/cbd-bio-peptide-complex-conditiener-250ml/p/BP_48340,4/17/2026
P750,Dove 1 Minute Super Conditioner - Intensive Damage Treatment 170ml,DOVE,Conditioner,170ml,37.7,"Water, Cetearyl Alcohol, Behentrimonium Chloride, Dipropylene Glycol, Glycerin, Perfume, Dimethicone, Gluconolactone, Trehalose, Helianthus Annuus (Sunflower) Seed Oil, C10-40 Isoalkylamidopropylethyldimonium Ethosulfate, Sodium Sulfate, Tocopheryl Acetate, Argania Spinosa Kernel Oil, Cocos Nucifera (Coconut) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Mineral Oil, Amodimethicone, Disodium EDTA, Phenoxyethanol, Cetrimonium Chloride, PEG-7 Propylheptyl Ether, Magnesium Nitrate, Cyclotetrasiloxane, Methylchloroisothiazolinone, Magnesium Chloride, Methylarachidic Acid, Methylisothiazolinone, Sodium Chloride, Acetic Acid",https://www.watsons.co.id/id/dove-dove-1-minute-super-conditioner-intensive-damage-treatment-170ml/p/BP_70286,4/17/2026
P751,Lavojoy Hair We Bloom Conditioner 300ml,LAVOJOY,Conditioner,300ml,71.9,"1. Zinc PCA 2. Tea Tree Oil 3. Salicylic Acid Fresh Fragrance - Season of Flower Top Notes: Bellflower, Male Lilac Middle Notes: Lily Of The Valley, Rose, Jasmine Base Notes: Cedar, Musk, Oakmoss Origin Indonesia Commodity Specifications BPOM : NA11231000222 Product Usage Tuangkan kondisioner dalam jumlah yang sesuai ke telapak tangan, lalu aplikasikan merata dari tengah hingga ujung rambut. Biarkan selama beberapa menit, bilas hingga bersih dengan air. Ingredients Water, Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Hydroxysultaine, Cocamide Methyl MEA, Aroma, Phenoxyethanol, Cocamidopropyl Betaine, Sodium Benzoate, Trimethylolpropane Tricaprylate/Tricaprate, Coco-Glucoside, Glyceryl Oleate, Sodium Lauroyl Sarcosinate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Polyquaternium-7, Citric Acid, Glycerin, Sodium PCA, Myristamidopropyl PG-Dimonium Chloride Phosphate, Disodium EDTA, Sodium Cocamidopropyl PG-Dimonium Chloride Phosphate, Phytosteryl Oleate, Glyceryl Behenate, Sodium Polyaspartate, Propylene Glycol, PPG-26-Buteth-26, Butylene Glycol, 1,2-Hexanediol, Tocopherol, Pentylene Glycol, Hydrogenated Palm Glycerides Citrate, Salicylic Acid, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Maris Sal, Zinc PCA, Rosmarinus Officinalis (Rosemary) Leaf Extract, Yeast Extract, Ethylhexylglycerin.",https://www.watsons.co.id/id/lavojoy-lavojoy-hair-we-bloom-conditioner-300ml/p/BP_39942,4/17/2026
P752,PRO-V Perfect On Conditioner Tanpa Bilas 40ml,PANTENE,Conditioner,40ml,14.5,,https://www.watsons.co.id/id/pantene-pro-v-perfect-on-conditioner-tanpa-bilas-40ml/p/BP_70321,4/17/2026
P753,L'Oreal Elseve Hyaluron Pure 72H Rehydrating Conditioner 265ml,L'OREAL,Conditioner,265ml,99.5,"Aqua / Water, Cetearyl Alcohol, Dimethicone, Glycerin, Behentrimonium Chloride, Ci 17200 / Red 33, Ci 42090 / Blue 1, Lactic Acid, Sodium Laureth Sulfate, Sodium Hydroxide, Sodium Hyaluronate, Phenoxyethanol, Limonene, Amodimethicone, Isopropyl Alcohol, Cetrimonium Chloride, Parfum / Fragrance. (F.I.L. T70011643/1)",https://www.watsons.co.id/id/l-oreal-l-oreal-elseve-hyaluron-pure-72h-rehydrating-conditioner-265ml/p/BP_44812,4/17/2026
P754,Treatment Care Keratin Conditioner 200ml,WATSONS,Conditioner,200ml,27.9,"Keratin, Panthenol, Olive Oil, Sunflower Extract, dan Vitamin Complex.",https://www.watsons.co.id/id/watsons-treatment-care-keratin-conditioner-200ml/p/BP_67918,4/17/2026
P755,Conditioner Classics Weighty and Smooth Rosehip with Camellia Oil 400ml,HERBAL ESSENCES,Conditioner,400ml,69.5,"Water 400ml Rp69.500 25% off Rp92.900 (2) Indonesia MENGAPA MEMILIH AIR KELAPA? Kelapa adalah pohon kehidupan, yang digunakan secara luas oleh wanita Polinesia dalam rutinitas perawatan kecantikan mereka. Daging kelapa dapat dikeringkan atau diperas guna menghasilkan minyak kelapa, air kelapa, atau santan.",https://www.watsons.co.id/id/herbal-essences-conditioner-classics-weighty-and-smooth-rosehip-with-camellia-oil-400ml/p/BP_37778,4/17/2026
P756,Tsubaki Premium Ex Damage Care & Repair Conditioner 450ml,TSUBAKI,Conditioner,450ml,116.9,"AQUA, STEARYL ALCOHOL, ISOPENTYLDIOL, BEHENTRIMONIUM CHLORIDE, GLYCERIN, DIMETHICONE, SORBITOL, CETYL ALCOHOL, DIPROPYLENE GLYCOL, ISOPROPYL ALCOHOL, FRAGRANCE, ISOPROPYL MYRISTATE, AMINOPROPYL DIMETHICONE, SODIUM METHYLTAURATE, PEG-2 LAURATE, SALICYLIC ACID, SODIUM BENZOATE, PHENOXYETHANOL, HYDROXYETHYL UREA, C13-16 ISOPARAFFIN, POLYSILICONE-13, STEARTRIMONIUM CHLORIDE, LAURTRIMONIUM CHLORIDE, C10-13 ISOPARAFFIN, LACTIC ACID, SQUALANE, DISODIUM EDTA, CAMELLIA JAPONICA SEED OIL, BUTYLENE GLYCOL, AMMONIUM LACTATE, CETRIMONIUM CHLORIDE, ALCOHOL, SODIUM DILAURAMIDOGLUTAMIDE LYSINE, AMODIMETHICONE, PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE, PHYTOSTERYL MACADAMIATE, PPG-2-DECETH-12, ROYAL JELLY EXTRACT, GLYCINE SOJA (SOYBEAN) SEED EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, SODIUM ACETYLATED HYALURONATE, TOCOPHEROL, HYDROLYZED CONCHIOLIN PROTEIN.",https://www.watsons.co.id/id/tsubaki-tsubaki-premium-ex-damage-care-repair-conditioner-450ml/p/BP_45148,4/17/2026
P757,Argan Repairing Conditioner 100ml,NATURALS BY WATSONS,Conditioner,100ml,18.9,,https://www.watsons.co.id/id/naturals-by-watsons-argan-repairing-conditioner-100ml/p/BP_49593,4/17/2026
P758,Elseve Glycolic Gloss Conditioner 265ml,L'OREAL,Conditioner,265ml,91.5,,https://www.watsons.co.id/id/l-oreal-elseve-glycolic-gloss-conditioner-265ml/p/BP_61220,4/17/2026
P759,Argan Oil Anti-Frizz Treatment Conditioner 200Ml,WATSONS,Conditioner,200Ml,30.9,"Aqua (Water), Cetyl Alcohol, Stearyl Alcohol, Dimathicone",https://www.watsons.co.id/id/watsons-argan-oil-anti-frizz-treatment-conditioner-200ml/p/BP_26246,4/17/2026
P760,Conditioner Micellar Hairfall Control 90ml,DOVE,Conditioner,90ml,11.5,"Water, Cetearyl Alcohol, Behentrimonium Chloride, Glycerin, Dimethicone, Dipropylene Glycol, Perfume, Citric Acid, Amodimethicone, Sodium Benzoate, Disodium EDTA, Lactic Acid, PEG-7 Propylheptyl Ether, Phenoxyethanol, Cetrimonium Chloride, Ceramide NG, Zinc Sulfate Heptahydrate, Hydrolyzed Yeast Protein, Potassium Sorbate",https://www.watsons.co.id/id/dove-conditioner-micellar-hairfall-control-90ml/p/BP_66724,4/17/2026
P761,L'Oreal Paris Elseve Hyaluron Moisture Conditioner 280ml,L'OREAL,Conditioner,280ml,99.5,"Aqua / Water, Cetearyl Alcohol, Dimethicone, Glycerin, Behentrimonium Chloride, Ci 17200 / Red 33, Ci 42090 / Blue 1, Lactic Acid, Sodium Laureth Sulfate, Sodium Hydroxide, Sodium Hyaluronate, Phenoxyethanol, Limonene, Amodimethicone, Isopropyl Alcohol, Cetrimonium Chloride, Parfum / Fragrance. (F.I.L. T70011643/1)",https://www.watsons.co.id/id/l-oreal-l-oreal-paris-elseve-hyaluron-moisture-conditioner-280ml/p/BP_29754,4/17/2026
P762,Kondisioner 3in1 Korean Lavender 150ml,REJOICE,Conditioner,150ml,27.9,,https://www.watsons.co.id/id/rejoice-kondisioner-3in1-korean-lavender-150ml/p/BP_37780,4/17/2026
P763,Yogurt Smoothing Treatment Conditioner 200Ml,WATSONS,Conditioner,200Ml,30.9,"Aqua (Water), Cetyl Alcohol, Stearyl Alcohol, Dimathicone",https://www.watsons.co.id/id/watsons-yogurt-smoothing-treatment-conditioner-200ml/p/BP_26247,4/17/2026
P764,Olive Deep Moisturising Conditioner 100ml,NATURALS BY WATSONS,Conditioner,100ml,18.9,,https://www.watsons.co.id/id/naturals-by-watsons-olive-deep-moisturising-conditioner-100ml/p/BP_48140,4/17/2026
P765,Lavender Balancing Conditioner 100ml,NATURALS BY WATSONS,Conditioner,100ml,18.9,,https://www.watsons.co.id/id/naturals-by-watsons-lavender-balancing-conditioner-100ml/p/BP_48139,4/17/2026
P766,PRO-V Conditioner Hair Fall Control 160 ml - Perawatan Rambut Rontok,PANTENE,Conditioner,160 ml,31,"Water, Glycerin, Stearyl Alcohol, Befientrimonium Methosulfate, Bis-aminopropyl Dimethicone, Cetyl Alcohol,Fragrance, Dicetyldimonium Chloride, Isopropyl Alcohol, Benzyl Alcohol, Propylene Glycol, Disodium Edta, Histidine, Citric Acid, Panthenol Panthe",https://www.watsons.co.id/id/pantene-pro-v-conditioner-hair-fall-control-160-ml-perawatan-rambut-rontok/p/BP_70220,4/17/2026
P767,Tsubaki Premium Volume & Repair Conditioner 450ml,TSUBAKI,Conditioner,450ml,149.9,"AQUA, ISOPENTYLDIOL, BEHENTRIMONIUM CHLORIDE, GLYCERIN, STEARYL ALCOHOL, BEHENYL ALCOHOL, DIMETHICONE, CETYL ALCOHOL, ISOPROPYL ALCOHOL, FRAGRANCE, DIPROPYLENE GLYCOL, ISOPROPYL MYRISTATE, PEG-2 LAURATE, SODIUM BENZOATE, AMODIMETHICONE, PHENOXYETHANOL, SODIUM METHYLTAURATE, SALICYLIC ACID, AMINOPROPYL DIMETHICONE, PPG-2-DECETH-12, LAURTRIMONIUM CHLORIDE, C13-16 ISOPARAFFIN, STEARTRIMONIUM CHLORIDE, POLYSILICONE-13, SQUALANE, ASPARTIC ACID, DISODIUM EDTA, CAMELLIA JAPONICA SEED OIL, POLYQUATERNIUM-11, C10-13 ISOPARAFFIN, LACTIC ACID, SODIUM DILAURAMIDOGLUTAMIDE LYSINE, TAURINE, CETRIMONIUM CHLORIDE, PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE, PHYTOSTERYL MACADAMIATE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, TOCOPHEROL.",https://www.watsons.co.id/id/tsubaki-tsubaki-premium-volume-repair-conditioner-450ml/p/BP_45146,4/17/2026
P768,Conditioner Classics Hydrated and Refreshed Coconut Water 400ml,HERBAL ESSENCES,Conditioner,400ml,69.5,"Water 400ml Rp69.500 25% off Rp92.900 (2) Indonesia MENGAPA MEMILIH AIR KELAPA? Kelapa adalah pohon kehidupan, yang digunakan secara luas oleh wanita Polinesia dalam rutinitas perawatan kecantikan mereka. Daging kelapa dapat dikeringkan atau diperas guna menghasilkan minyak kelapa, air kelapa, atau santan.",https://www.watsons.co.id/id/herbal-essences-conditioner-classics-hydrated-and-refreshed-coconut-water-400ml/p/BP_37779,4/17/2026
P769,Safi Hijab Expert Conditioner 160ml,SAFI,Conditioner,160ml,40.7,"Water, Glycerin, Stearyl Alcohol, Befientrimonium Methosulfate, Bis-aminopropyl Dimethicone, Cetyl Alcohol,Fragrance, Dicetyldimonium Chloride, Isopropyl Alcohol, Benzyl Alcohol, Propylene Glycol, Disodium Edta, Histidine, Citric Acid, Panthenol Panthe",https://www.watsons.co.id/id/safi-safi-hijab-expert-conditioner-160ml/p/BP_17360,4/17/2026
